MD-N,0,2133,57
MD-N,0,2135,82
MD-N,0,2139,72
MD-N,0,2141,76
MD-N,0,2143,53
MD-N,0,2145,57
MD-N,0,2147,49
MD-N,0,2151,36
MD-N,0,2153,20
MD-N,0,2155,13
MD-N,0,2157,6
MD-N,0,2159,4
MD-N,1,2600,7
MD-N,1,2602,16
MD-N,1,2604,29
MD-N,1,2608,30
MD-N,1,2612,31
MD-N,1,2614,28
MD-N,1,2616,28
MD-N,1,2618,10
MD-N,1,2620,20
MD-N,1,2622,7
MD-N,1,2601,16
MD-N,1,2603,23
MD-N,1,2607,15
MD-N,1,2611,29
MD-N,1,2615,25
MD-N,1,2617,13
MD-N,1,2621,35
MD-N,1,2623,22
MD-N,1,2625,25
MD-N,1,2627,11
MD-N,2,2600,4
MD-N,2,2602,17
MD-N,2,2604,45
MD-N,2,2608,30
MD-N,2,2612,26
MD-N,2,2614,18
MD-N,2,2616,22
MD-N,2,2620,12
MD-N,2,2622,4
MD-N,2,2601,14
MD-N,2,2603,26
MD-N,2,2607,16
MD-N,2,2611,24
MD-N,2,2615,38
MD-N,2,2621,26
MD-N,2,2623,20
MD-N,2,2625,16
MD-N,2,2627,4
MD-W,0,2200,10
MD-W,0,2202,21
MD-W,0,2204,43
MD-W,0,2206,43
MD-W,0,2208,36
MD-W,0,2210,68
MD-W,0,2212,45
MD-W,0,2216,74
MD-W,0,2218,31
MD-W,0,2222,95
MD-W,0,2226,80
MD-W,0,2228,55
MD-W,0,2230,30
MD-W,0,2232,25
MD-W,0,2234,17
MD-W,0,2236,17
MD-W,0,2238,11
MD-W,0,2240,11
MD-W,0,2242,16
MD-W,0,2402,2
MD-W,0,2244,21
MD-W,0,2404,3
MD-W,0,2246,23
MD-W,0,2248,9
MD-W,0,2252,5
MD-W,0,2254,4
MD-W,0,2201,3
MD-W,0,2203,11
MD-W,0,2403,0
MD-W,0,2205,13
MD-W,0,2209,7
MD-W,0,2211,5
MD-W,0,2213,10
MD-W,0,2215,13
MD-W,0,2217,24
MD-W,0,2219,21
MD-W,0,2221,53
MD-W,0,2223,80
MD-W,0,2225,83
MD-W,0,2405,15
MD-W,0,2227,59
MD-W,0,2229,25
MD-W,0,2233,67
MD-W,0,2235,56
MD-W,0,2237,42
MD-W,0,2239,51
MD-W,0,2243,31
MD-W,0,2247,25
MD-W,0,2249,30
MD-W,0,2251,15
MD-W,0,2253,14
MD-W,0,2255,10
MD-W,1,2700,10
MD-W,1,2702,10
MD-W,1,2704,17
MD-W,1,2706,23
MD-W,1,2708,32
MD-W,1,2710,34
MD-W,1,2714,41
MD-W,1,2716,43
MD-W,1,2718,39
MD-W,1,2720,23
MD-W,1,2722,16
MD-W,1,2724,6
MD-W,1,2701,10
MD-W,1,2703,11
MD-W,1,2707,20
MD-W,1,2709,22
MD-W,1,2711,26
MD-W,1,2713,23
MD-W,1,2715,33
MD-W,1,2717,28
MD-W,1,2719,36
MD-W,1,2721,34
MD-W,1,2723,36
MD-W,1,2725,12
MD-W,2,2700,7
MD-W,2,2704,33
MD-W,2,2708,35
MD-W,2,2714,29
MD-W,2,2716,27
MD-W,2,2718,26
MD-W,2,2720,20
MD-W,2,2722,11
MD-W,2,2724,4
MD-W,2,2703,8
MD-W,2,2707,15
MD-W,2,2709,12
MD-W,2,2711,21
MD-W,2,2715,38
MD-W,2,2719,35
MD-W,2,2721,26
MD-W,2,2723,12
MD-W,2,2725,4
ME,0,100,25
ME,0,300,10
ME,0,102,39
ME,0,700,47
ME,0,204,12
ME,0,702,46
ME,0,304,43
ME,0,722,53
ME,0,704,43
ME,0,206,33
ME,0,724,37
ME,0,706,51
ME,0,308,44
ME,0,726,42
ME,0,708,45
ME,0,210,32
ME,0,728,31
ME,0,310,35
ME,0,710,60
ME,0,312,43
ME,0,712,62
ME,0,214,37
ME,0,314,13
ME,0,114,39
ME,0,360,12
ME,0,116,15
ME,0,226,14
ME,0,316,12
ME,0,118,28
ME,0,216,10
ME,0,318,12
ME,0,120,38
ME,0,620,15
ME,0,320,11
ME,0,122,31
ME,0,218,18
ME,0,322,14
ME,0,124,21
ME,0,624,15
ME,0,324,14
ME,0,126,33
ME,0,220,13
ME,0,326,17
ME,0,128,26
ME,0,628,16
ME,0,328,16
ME,0,130,26
ME,0,362,38
ME,0,222,21
ME,0,330,28
ME,0,132,24
ME,0,332,14
ME,0,224,25
ME,0,136,24
ME,0,334,13
ME,0,138,18
ME,0,140,7
ME,0,338,4
ME,0,142,8
ME,0,342,4
ME,0,144,6
ME,0,146,7
ME,0,148,3
ME,0,150,1
ME,0,101,4
ME,0,103,4
ME,0,305,4
ME,0,105,9
ME,0,307,4
ME,0,205,6
ME,0,309,5
ME,0,111,14
ME,0,311,35
ME,0,207,39
ME,0,113,17
ME,0,361,10
ME,0,315,16
ME,0,215,7
ME,0,115,21
ME,0,317,11
ME,0,617,5
ME,0,117,17
ME,0,319,12
ME,0,219,8
ME,0,119,14
ME,0,321,15
ME,0,621,10
ME,0,121,36
ME,0,323,30
ME,0,223,11
ME,0,123,29
ME,0,325,13
ME,0,625,8
ME,0,125,28
ME,0,327,19
ME,0,227,24
ME,0,127,52
ME,0,363,17
ME,0,129,61
ME,0,329,18
ME,0,231,25
ME,0,131,52
ME,0,165,31
ME,0,331,27
ME,0,233,30
ME,0,701,55
ME,0,721,48
ME,0,333,33
ME,0,703,63
ME,0,723,48
ME,0,401,29
ME,0,237,52
ME,0,705,49
ME,0,725,37
ME,0,337,34
ME,0,727,43
ME,0,241,59
ME,0,709,35
ME,0,341,18
ME,0,243,20
ME,0,711,21
ME,0,143,27
ME,0,245,2
ME,0,345,13
ME,0,145,32
ME,0,147,26
ME,0,349,7
ME,0,149,15
ME,0,151,19
ME,0,351,4
ME,0,153,5
ME,1,800,5
ME,1,8302,4
ME,1,802,9
ME,1,8022,11
ME,1,804,12
ME,1,8306,13
ME,1,806,25
ME,1,8308,16
ME,1,808,25
ME,1,8508,30
ME,1,8310,16
ME,1,810,30
ME,1,8312,20
ME,1,812,26
ME,1,8512,36
ME,1,8314,28
ME,1,814,32
ME,1,8316,20
ME,1,816,23
ME,1,8516,45
ME,1,8318,18
ME,1,818,35
ME,1,8320,26
ME,1,820,19
ME,1,8520,29
ME,1,8322,17
ME,1,822,28
ME,1,8324,22
ME,1,824,20
ME,1,8326,17
ME,1,826,22
ME,1,8328,15
ME,1,828,10
ME,1,8330,10
ME,1,830,9
ME,1,832,8
ME,1,8334,6
ME,1,834,5
ME,1,836,3
ME,1,8338,4
ME,1,838,2
ME,1,8301,1
ME,1,101,3
ME,1,801,1
ME,1,803,4
ME,1,8305,4
ME,1,805,7
ME,1,8307,6
ME,1,807,11
ME,1,8309,8
ME,1,809,15
ME,1,8311,9
ME,1,811,11
ME,1,8313,13
ME,1,8513,22
ME,1,813,12
ME,1,8315,17
ME,1,815,17
ME,1,8317,17
ME,1,8517,24
ME,1,817,15
ME,1,8319,13
ME,1,819,19
ME,1,8321,19
ME,1,8521,29
ME,1,821,23
ME,1,8323,21
ME,1,823,29
ME,1,8325,25
ME,1,8525,35
ME,1,825,33
ME,1,8327,18
ME,1,827,37
ME,1,8329,27
ME,1,829,33
ME,1,831,25
ME,1,8333,16
ME,1,833,16
ME,1,835,23
ME,1,8337,12
ME,1,837,23
ME,1,839,8
ME,2,8302,6
ME,2,802,10
ME,2,8022,8
ME,2,8306,12
ME,2,806,28
ME,2,8310,38
ME,2,810,37
ME,2,8314,32
ME,2,814,38
ME,2,8318,38
ME,2,818,33
ME,2,8322,21
ME,2,822,27
ME,2,8326,12
ME,2,826,15
ME,2,828,11
ME,2,8330,4
ME,2,830,8
ME,2,8334,3
ME,2,834,7
ME,2,8338,1
ME,2,838,4
ME,2,8301,1
ME,2,101,4
ME,2,803,8
ME,2,8305,6
ME,2,807,18
ME,2,8309,9
ME,2,811,18
ME,2,8313,12
ME,2,815,20
ME,2,8317,11
ME,2,819,20
ME,2,8321,15
ME,2,823,34
ME,2,8325,20
ME,2,825,27
ME,2,827,25
ME,2,8329,15
ME,2,831,23
ME,2,8333,5
ME,2,835,14
ME,2,8337,8
ME,2,839,10
NCS,0,100,22
NCS,0,102,42
NCS,0,108,69
NCS,0,110,56
NCS,0,112,26
NCS,0,114,9
NCS,0,116,11
NCS,0,101,9
NCS,0,105,13
NCS,0,107,32
NCS,0,109,45
NCS,0,113,64
NCS,0,115,34
NCS,0,117,15
RI,0,400,22
RI,0,600,15
RI,0,402,43
RI,0,602,35
RI,0,404,57
RI,0,604,47
RI,0,300,34
RI,0,700,103
RI,0,606,68
RI,0,302,38
RI,0,702,66
RI,0,608,50
RI,0,304,45
RI,0,704,76
RI,0,610,31
RI,0,412,50
RI,0,612,12
RI,0,414,27
RI,0,614,9
RI,0,416,18
RI,0,618,5
RI,0,418,14
RI,0,620,6
RI,0,420,11
RI,0,622,4
RI,0,422,7
RI,0,624,4
RI,0,424,6
RI,0,626,3
RI,0,426,6
RI,0,628,3
RI,0,428,12
RI,0,630,3
RI,0,430,6
RI,0,632,2
RI,0,432,6
RI,0,512,6
RI,0,514,2
RI,0,516,3
RI,0,518,2
RI,0,401,5
RI,0,601,1
RI,0,403,6
RI,0,603,1
RI,0,405,4
RI,0,605,2
RI,0,407,5
RI,0,607,1
RI,0,409,4
RI,0,609,2
RI,0,411,6
RI,0,611,3
RI,0,413,8
RI,0,613,8
RI,0,415,15
RI,0,615,13
RI,0,417,27
RI,0,617,11
RI,0,419,45
RI,0,619,35
RI,0,701,88
RI,0,301,38
RI,0,621,42
RI,0,703,106
RI,0,303,46
RI,0,623,51
RI,0,705,82
RI,0,305,78
RI,0,625,50
RI,0,427,63
RI,0,627,38
RI,0,429,24
RI,0,629,18
RI,0,431,17
RI,0,631,13
RI,0,433,11
RI,0,511,16
RI,0,513,8
RI,0,515,5
RI,0,517,5
RI,1,202,10
RI,1,204,9
RI,1,106,15
RI,1,306,5
RI,1,110,26
RI,1,310,6
RI,1,114,27
RI,1,314,6
RI,1,118,20
RI,1,318,6
RI,1,122,20
RI,1,322,6
RI,1,126,11
RI,1,326,3
RI,1,230,7
RI,1,234,3
RI,1,205,10
RI,1,309,2
RI,1,109,12
RI,1,313,3
RI,1,113,13
RI,1,317,4
RI,1,117,16
RI,1,321,5
RI,1,121,21
RI,1,221,12
RI,1,325,5
RI,1,125,15
RI,1,329,6
RI,1,129,19
RI,1,233,12
RI,1,235,8
RI,1,237,6
RI,2,202,7
RI,2,106,17
RI,2,306,6
RI,2,110,20
RI,2,310,3
RI,2,114,23
RI,2,314,4
RI,2,118,10
RI,2,318,4
RI,2,122,10
RI,2,322,2
RI,2,126,10
RI,2,326,1
RI,2,230,6
RI,2,205,6
RI,2,309,2
RI,2,109,12
RI,2,313,2
RI,2,113,9
RI,2,317,5
RI,2,117,12
RI,2,321,6
RI,2,121,20
RI,2,325,5
RI,2,125,16
RI,2,329,3
RI,2,129,10
RI,2,233,7
RI,2,235,5
UP-N,0,300,4
UP-N,0,302,59
UP-N,0,390,46
UP-N,0,304,202
UP-N,0,306,122
UP-N,0,308,109
UP-N,0,310,104
UP-N,0,312,149
UP-N,0,392,85
UP-N,0,314,116
UP-N,0,316,137
UP-N,0,318,112
UP-N,0,320,51
UP-N,0,322,102
UP-N,0,324,48
UP-N,0,326,54
UP-N,0,330,59
UP-N,0,334,35
UP-N,0,338,56
UP-N,0,342,48
UP-N,0,346,67
UP-N,0,394,58
UP-N,0,348,47
UP-N,0,396,26
UP-N,0,398,97
UP-N,0,354,129
UP-N,0,358,99
UP-N,0,360,64
UP-N,0,362,22
UP-N,0,366,42
UP-N,0,368,33
UP-N,0,370,18
UP-N,0,372,30
UP-N,0,374,8
UP-N,0,376,1
UP-N,0,303,27
UP-N,0,305,3
UP-N,0,307,106
UP-N,0,309,9
UP-N,0,391,38
UP-N,0,311,71
UP-N,0,313,62
UP-N,0,315,73
UP-N,0,319,24
UP-N,0,321,19
UP-N,0,323,27
UP-N,0,327,35
UP-N,0,331,61
UP-N,0,335,65
UP-N,0,337,80
UP-N,0,339,60
UP-N,0,341,34
UP-N,0,343,77
UP-N,0,345,47
UP-N,0,347,95
UP-N,0,349,42
UP-N,0,351,109
UP-N,0,353,134
UP-N,0,393,77
UP-N,0,355,140
UP-N,0,357,140
UP-N,0,359,151
UP-N,0,361,95
UP-N,0,363,108
UP-N,0,365,93
UP-N,0,367,100
UP-N,0,369,45
UP-N,0,371,47
UP-N,0,373,31
UP-N,0,375,17
UP-N,0,377,3
UP-NW,1,700,21
UP-NW,1,702,27
UP-NW,1,704,58
UP-NW,1,706,48
UP-NW,1,708,21
UP-NW,1,710,66
UP-NW,1,712,62
UP-NW,1,714,71
UP-NW,1,716,42
UP-NW,1,718,105
UP-NW,1,720,51
UP-NW,1,722,92
UP-NW,1,724,97
UP-NW,1,726,59
UP-NW,1,730,40
UP-NW,1,732,25
UP-NW,1,734,10
UP-NW,1,701,46
UP-NW,1,705,68
UP-NW,1,709,50
UP-NW,1,711,41
UP-NW,1,713,52
UP-NW,1,715,29
UP-NW,1,717,39
UP-NW,1,719,57
UP-NW,1,721,43
UP-NW,1,723,40
UP-NW,1,725,57
UP-NW,1,727,182
UP-NW,1,729,41
UP-NW,1,731,52
UP-NW,1,733,84
UP-NW,1,735,44
UP-NW,1,601,22
UP-N,2,804,38
UP-N,2,810,75
UP-N,2,814,105
UP-N,2,816,54
UP-N,2,818,83
UP-N,2,820,54
UP-N,2,822,45
UP-N,2,824,66
UP-N,2,826,14
UP-N,2,807,61
UP-N,2,811,70
UP-N,2,815,60
UP-N,2,817,49
UP-N,2,819,100
UP-N,2,825,90
UP-N,2,829,53
UP-N,2,833,25
UP-N,2,301,21
UP-NW,0,602,18
UP-NW,0,604,22
UP-NW,0,606,45
UP-NW,0,610,52
UP-NW,0,612,108
UP-NW,0,614,74
UP-NW,0,616,66
UP-NW,0,618,101
UP-NW,0,620,45
UP-NW,0,622,51
UP-NW,0,624,85
UP-NW,0,626,154
UP-NW,0,628,94
UP-NW,0,630,118
UP-NW,0,632,70
UP-NW,0,634,134
UP-NW,0,636,94
UP-NW,0,638,114
UP-NW,0,640,61
UP-NW,0,642,110
UP-NW,0,644,38
UP-NW,0,646,74
UP-NW,0,648,47
UP-NW,0,650,29
UP-NW,0,652,60
UP-NW,0,654,40
UP-NW,0,656,83
UP-NW,0,658,12
UP-NW,0,660,82
UP-NW,0,662,12
UP-NW,0,664,14
UP-NW,0,666,6
UP-NW,0,668,16
UP-NW,0,670,6
UP-NW,0,672,10
UP-NW,0,674,11
UP-NW,0,676,10
UP-NW,0,678,6
UP-NW,0,680,1
UP-NW,0,603,2
UP-NW,0,605,5
UP-NW,0,607,4
UP-NW,0,609,1
UP-NW,0,611,10
UP-NW,0,613,49
UP-NW,0,615,3
UP-NW,0,617,67
UP-NW,0,619,21
UP-NW,0,621,13
UP-NW,0,623,31
UP-NW,0,625,30
UP-NW,0,627,55
UP-NW,0,629,95
UP-NW,0,631,111
UP-NW,0,633,56
UP-NW,0,635,29
UP-NW,0,637,70
UP-NW,0,639,70
UP-NW,0,641,126
UP-NW,0,643,110
UP-NW,0,645,94
UP-NW,0,647,53
UP-NW,0,649,71
UP-NW,0,653,68
UP-NW,0,651,81
UP-NW,0,655,86
UP-NW,0,657,75
UP-NW,0,659,90
UP-NW,0,661,59
UP-NW,0,663,60
UP-NW,0,665,91
UP-NW,0,667,55
UP-NW,0,669,36
UP-NW,0,671,41
UP-NW,0,673,26
UP-NW,0,675,25
UP-NW,0,677,17
UP-NW,0,601,4
UP-NW,1,700,21
UP-NW,1,702,27
UP-NW,1,704,58
UP-NW,1,706,48
UP-NW,1,708,21
UP-NW,1,710,66
UP-NW,1,712,62
UP-NW,1,714,71
UP-NW,1,716,42
UP-NW,1,718,105
UP-NW,1,720,51
UP-NW,1,722,92
UP-NW,1,724,97
UP-NW,1,726,59
UP-NW,1,730,40
UP-NW,1,732,25
UP-NW,1,734,10
UP-NW,1,701,46
UP-NW,1,705,68
UP-NW,1,709,50
UP-NW,1,711,41
UP-NW,1,713,52
UP-NW,1,715,29
UP-NW,1,717,39
UP-NW,1,719,57
UP-NW,1,721,43
UP-NW,1,723,40
UP-NW,1,725,57
UP-NW,1,727,182
UP-NW,1,729,41
UP-NW,1,731,52
UP-NW,1,733,84
UP-NW,1,735,44
UP-NW,1,601,22
UP-NW,2,702,69
UP-NW,2,706,59
UP-NW,2,7088,21
UP-NW,2,710,72
UP-NW,2,712,38
UP-NW,2,7166,63
UP-NW,2,720,63
UP-NW,2,7244,71
UP-NW,2,728,36
UP-NW,2,732,12
UP-NW,2,703,46
UP-NW,2,705,52
UP-NW,2,7099,50
UP-NW,2,7133,71
UP-NW,2,7199,97
UP-NW,2,721,49
UP-NW,2,7233,35
UP-NW,2,725,34
UP-NW,2,729,34
UP-NW,2,735,31
UP-NW,2,601,27
UP-W,0,10,20
UP-W,0,12,18
UP-W,0,14,53
UP-W,0,16,16
UP-W,0,18,103
UP-W,0,20,55
UP-W,0,22,113
UP-W,0,24,67
UP-W,0,26,127
UP-W,0,28,132
UP-W,0,30,78
UP-W,0,32,98
UP-W,0,34,57
UP-W,0,36,38
UP-W,0,38,49
UP-W,0,42,27
UP-W,0,44,27
UP-W,0,48,38
UP-W,0,50,9
UP-W,0,52,20
UP-W,0,54,26
UP-W,0,56,57
UP-W,0,60,18
UP-W,0,62,5
UP-W,0,64,8
UP-W,0,66,7
UP-W,0,68,9
UP-W,0,70,6
UP-W,0,72,4
UP-W,0,13,4
UP-W,0,15,8
UP-W,0,19,29
UP-W,0,21,19
UP-W,0,25,10
UP-W,0,29,14
UP-W,0,31,11
UP-W,0,33,20
UP-W,0,35,26
UP-W,0,37,83
UP-W,0,39,95
UP-W,0,41,83
UP-W,0,43,55
UP-W,0,45,99
UP-W,0,47,91
UP-W,0,49,88
UP-W,0,51,64
UP-W,0,53,85
UP-W,0,55,86
UP-W,0,57,47
UP-W,0,59,61
UP-W,0,61,22
UP-W,0,63,39
UP-W,0,65,34
UP-W,0,67,23
UP-W,0,69,18
UP-W,0,71,15
UP-W,0,73,10
UP-W,0,11,2
UP-W,1,500,14
UP-W,1,502,14
UP-W,1,504,64
UP-W,1,506,70
UP-W,1,508,47
UP-W,1,510,73
UP-W,1,512,63
UP-W,1,514,27
UP-W,1,516,27
UP-W,1,518,6
UP-W,1,501,23
UP-W,1,503,27
UP-W,1,505,38
UP-W,1,507,40
UP-W,1,509,41
UP-W,1,511,92
UP-W,1,513,66
UP-W,1,515,42
UP-W,1,517,54
UP-W,1,11,6
UP-W,2,500,17
UP-W,2,504,68
UP-W,2,506,46
UP-W,2,508,61
UP-W,2,510,52
UP-W,2,512,46
UP-W,2,514,31
UP-W,2,516,10
UP-W,2,518,3
UP-W,2,501,22
UP-W,2,503,40
UP-W,2,505,33
UP-W,2,507,54
UP-W,2,509,73
UP-W,2,513,69
UP-W,2,515,40
UP-W,2,517,35
UP-W,2,11,16
